4.231187154759601943e-01 2.358511369766279131e+01
4.217192786101615631e-01 3.278484373636649707e+01
7.352935204375553591e-01 7.244788750138468458e+01
5.994916761678585893e-01 4.664271569281333996e+01
7.354090356234158632e-01 7.182912166031189827e+01
4.223145178494891461e-01 2.167757204933752746e+01
4.218839138207895467e-01 2.195411241357646759e+01
4.230198515053525399e-01 2.441310834465991775e+01
5.659582451128485348e-01 4.538878483995029001e+01
6.007078709467046362e-01 5.014995913410723460e+01
5.175040981761644954e-01 3.097927479022155239e+01
1.757671437629262619e-03 1.105516371626436012e-02
5.235074467836970946e-01 5.170779572518426903e+01
5.994526837459168700e-01 4.664414236940581304e+01
5.992508581536689638e-01 4.500808993492626087e+01
4.231177039196100109e-01 2.358863350105059453e+01
7.352534513995191423e-01 7.182303989261924926e+01
5.950529596803393328e-01 5.159005595375185749e+01
3.546514440736564175e-03 2.741590953701233957e-02
5.994917135811278497e-01 4.664256282492783612e+01
5.180522744817080971e-01 3.097939073638326590e+01
4.230473971711877779e-01 2.358067152830324176e+01
5.994563346676117233e-01 4.610781470050494590e+01
5.652575767266011519e-01 4.511200735091824754e+01
1.588012932448791981e-03 7.877564967770922522e-03
4.230986813812984693e-01 2.358861839648295700e+01
4.230617078349823146e-01 2.441569624802366434e+01
4.217893139331957419e-01 2.195081916646995523e+01
5.950086357831743111e-01 5.159335947258728083e+01
4.218116033353565553e-01 2.194824733712471243e+01
4.230213378803461821e-01 2.441549740633138299e+01
3.106615746521529560e-03 1.889757384833501419e-02
4.218892072488794609e-01 2.195864353287174708e+01
4.230409074623867061e-01 2.358218740071527009e+01
4.230788933477273583e-01 2.441692325501071537e+01
9.176484159786638074e-04 4.008114953649055678e-03
3.575839461482864436e-03 2.876220715916133486e-02
4.112570514255918241e-01 3.028133895180349100e+01
5.225976369951206291e-01 3.047019615615795374e+01
4.219599743128941705e-01 2.195492512083728798e+01
4.218100327124747473e-01 2.194961945786224078e+01
4.222829848009143072e-01 2.168215207375328646e+01
4.231539373871702758e-01 2.442081353346100059e+01
4.230963967241853640e-01 2.358637305222373470e+01
5.306201165430282085e-01 2.630457776487764932e+01
4.218091641555059002e-01 2.194646543906503666e+01
4.218070031340917514e-01 3.278630091342552078e+01
5.994941235944184488e-01 4.664357499888592429e+01
6.006800262633322784e-01 5.015443872264961556e+01
5.996954933590012971e-01 4.832678527608800323e+01
5.995446599087140838e-01 4.832297152629655557e+01
5.943497603931916506e-01 5.157788260721497409e+01
4.231304878609370990e-01 2.358206835162343395e+01
5.228447658495053441e-01 3.047133419532565313e+01
6.005461122695812115e-01 5.014521591733659989e+01
4.218580941216129587e-01 2.194545066189823501e+01
4.230938695026884022e-01 2.358618360546904569e+01
4.231483729403160976e-01 2.358443807343064691e+01
5.657340594880085893e-01 4.538565168481602541e+01
7.352781598673240326e-01 7.244366564077256498e+01
4.231354465409881693e-01 2.441189916828705009e+01
4.111018961055917798e-01 3.028146046565177585e+01
5.647495838902307774e-01 4.905943480603104945e+01
4.230769987205068028e-01 2.441596080168335448e+01
4.218296117601784689e-01 3.279108089872408982e+01
7.364960291379160084e-01 7.493424694986185841e+01
4.231446267529085925e-01 2.358351583324360945e+01
4.110239240526715188e-01 3.028063196581263128e+01
4.224204893632071411e-01 2.168821633755726452e+01
6.094038026233349337e-01 4.924092267890250696e+01
4.231198534475319462e-01 2.358970734618890219e+01
4.231037614394217439e-01 2.359010395135226190e+01
5.635664742943785610e-01 4.740050150067827417e+01
4.216119385908277395e-01 3.278533114062054210e+01
4.231311642739157275e-01 2.359031643279638502e+01
4.219020729682358972e-01 2.195294600681370412e+01
5.994251108755854762e-01 4.610357959246721293e+01
5.950309174567253168e-01 5.158952477182083385e+01
4.223013313868461682e-01 2.168128645771741958e+01
4.218550034430796347e-01 2.195480650206718565e+01
5.226559534257342321e-01 3.046813890708244799e+01
1.279730012186597625e-03 9.747970671242001117e-03
4.218531769157033429e-01 2.194488327874637434e+01
3.327100803521076868e-03 1.637496870750965172e-02
1.390774713557099479e-03 6.938083594150157296e-03
4.219536957360773277e-01 2.195310893049827428e+01
4.217932600579665237e-01 2.194966029351667203e+01
5.649477921568785144e-01 4.906301274542306601e+01
5.653870976972574791e-01 4.856454113070469703e+01
4.223030772030626490e-01 2.168335959645128241e+01
5.636582167686876588e-01 4.739875894879753560e+01
5.995488315484283071e-01 4.663863839749956242e+01
5.950312945673330578e-01 5.158855038716251329e+01
4.218932108148698568e-01 2.195754230073055169e+01
6.006883404839951091e-01 5.015709379869349505e+01
4.224059903541804717e-01 2.168884244179798770e+01
4.231244087484218319e-01 2.441742126298902349e+01
5.992992226065186889e-01 4.501206268989835735e+01
4.222832298770113346e-01 2.167607481993763940e+01
4.231291342892903873e-01 2.441309355834152939e+01
4.223826282187931880e-01 2.167990917383315264e+01
4.217758231184693951e-01 3.278478622370744233e+01
5.603903452657894579e-01 4.583389717241823291e+01
1.146099306976389653e-03 7.620168747052957769e-03
5.995768166207756655e-01 4.664223720490053893e+01
4.215110498552946394e-01 3.278659992773884824e+01
4.231248505894679712e-01 2.358312181147732645e+01
5.945097654664325271e-01 5.157596193764959480e+01
1.160582111657782476e-03 7.718594629523067852e-03
4.111279378362391879e-01 3.028364958783458860e+01
6.092093799679240140e-01 4.792274304208365265e+01
4.230329815167860885e-01 2.357940246592249878e+01
5.995531495441773773e-01 4.663836036229065485e+01
5.240705930373674715e-01 5.166655637852124983e+01
4.218864034688092901e-01 2.194757772058517276e+01
4.230325655373014526e-01 2.358301888506082378e+01
7.358597227562488907e-01 7.453877861255466541e+01
5.995308911693886245e-01 4.832579546465387921e+01
5.948544711111679595e-01 5.158153719155291128e+01
4.219287457543198228e-01 2.195855639202659404e+01
4.231217250297399923e-01 2.358672832827187449e+01
7.414437361717149955e-01 7.742705967389451871e+01
5.995596988323296239e-01 4.663842509731841801e+01
5.944310445246883123e-01 5.157913020420085104e+01
6.095980179552791256e-01 4.924404060405424843e+01
5.635280869979891749e-01 4.740054017163731714e+01
5.642983309366699229e-01 4.835424051494726427e+01
3.174207293358881528e-03 2.153361416833377007e-02
4.231019541647391136e-01 2.441171041172003697e+01
4.109904259058249076e-01 3.028217810121020648e+01
4.230017283864288546e-01 2.441311111858112781e+01
4.217782089197967821e-01 2.194318429196380293e+01
5.646531660988698409e-01 4.905557349737136974e+01
4.274643224876299441e-01 2.250992321237561100e+01
5.640532157372811772e-01 4.741485701966826127e+01
3.626247097379283434e-03 2.785913130685457872e-02
5.949684843991506211e-01 5.158364043066239901e+01
4.229769413060302519e-01 2.441523595163312166e+01
4.231569987148527945e-01 2.442038264683958459e+01
4.274936212693753457e-01 2.251153158519684894e+01
5.315089212483464776e-01 2.873954453293231381e+01
4.231470136944370242e-01 2.442057713523672646e+01
4.218906527626239966e-01 2.195720901904780931e+01
4.110642376904646289e-01 3.028350195564769365e+01
4.230618659899624268e-01 2.441759242581804301e+01
6.006091320912707587e-01 4.952376730783566927e+01
1.109607847166123361e-03 7.056403122192023147e-03
5.996307219381384890e-01 4.755607951354909346e+01
3.376377641346443685e-03 2.627976677638343972e-02
4.230986937329260233e-01 2.359120179990998167e+01
5.177418262736463994e-01 3.097740027302995713e+01
4.231358626028301484e-01 2.441890749808771943e+01
4.230974755352939209e-01 2.441473844474512589e+01
4.230622894344439056e-01 2.441497105883206586e+01
5.661064484211387748e-01 4.538765033788592973e+01
7.353646354763082593e-01 7.244750442402778390e+01
3.071098214167215183e-03 1.882259246451667423e-02
4.223089847046573864e-01 2.168257509806176131e+01
6.052368952826042703e-01 5.321382587640698603e+01
1.521825092418566594e-03 7.907962132890133944e-03
4.231221764404701768e-01 2.358946351981535372e+01
4.218782882379520927e-01 2.195403982679999899e+01
4.230588305588517950e-01 2.358608313828915470e+01
3.182783816593043845e-03 2.058935657510119199e-02
5.995354452332783968e-01 4.832610036044286517e+01
4.217857652436766136e-01 2.194965200205047040e+01
7.353972556034374941e-01 7.245429971453029339e+01
3.147569940940309844e-03 2.103349194669590361e-02
1.712852100378961821e-03 1.019709701120063983e-02
4.231008319268166895e-01 2.359005770862165718e+01
4.218797524414819589e-01 2.195009598614376500e+01
7.358202021280443317e-01 7.454018187428732745e+01
4.218095403328552817e-01 2.194872852427715770e+01
4.230529975633550155e-01 2.358013945100321962e+01
3.134391494821700368e-03 1.908476344044629514e-02
4.231169860043772490e-01 2.441553415993928411e+01
5.635930570676653817e-01 5.026600450859586999e+01
3.165185982317145642e-03 1.911417356006950286e-02
5.228663087949196875e-01 3.047673647200201685e+01
4.219161487038247671e-01 2.195345837031675273e+01
4.218706710547084904e-01 2.195044911998172665e+01
6.004843563765132064e-01 5.014334022242735500e+01
5.994942306941994925e-01 4.664274110024621223e+01
5.680677227152950426e-01 5.239486389450291881e+01
4.218545186408360625e-01 2.194513319012037300e+01
5.996492671821349596e-01 4.755590251305591210e+01
4.111573393781119412e-01 3.028325462478608188e+01
7.354123579968665503e-01 7.183082604197761611e+01
7.365633706257512792e-01 7.543620764575700832e+01
5.648041309469566951e-01 4.855228714066686280e+01
4.218143528179944535e-01 2.195111940925335148e+01
4.231180274840468658e-01 2.441356350452417701e+01
5.647425375386198043e-01 4.855521407646085663e+01
5.178185899847419504e-01 3.097786600402105250e+01
7.353204056657846044e-01 7.182516232187128935e+01
4.229515115183408724e-01 2.357979452308097734e+01
6.293842976695747105e-01 5.350452844479934811e+01
4.231321258257563223e-01 2.358684542684750340e+01
1.373248931865950597e-03 6.653180597368191229e-03
5.943580746656945690e-01 5.157759698604331788e+01
4.109927726799130210e-01 3.028481240209373482e+01
3.088777564244490556e-03 1.877845864328264724e-02
4.230302038709198853e-01 2.357946416164497805e+01
4.230550140891116695e-01 2.358311730948446439e+01
6.005768555086588023e-01 4.951946612489825839e+01
5.649016835923569291e-01 4.855707720929808602e+01
4.217928263548395007e-01 2.194848457439752565e+01
4.109846112985680588e-01 3.028323831864122440e+01
5.994786057712501171e-01 4.664013799564372675e+01
4.231094091839784355e-01 2.358902245951594523e+01
5.995660312887415300e-01 4.832862931144120466e+01
5.178166407902327073e-01 3.097783632479627158e+01
7.351355286694037927e-01 7.145465522184554175e+01
2.716327864908977922e-03 1.928738412379971123e-02
5.992446403557440959e-01 4.501255553146563670e+01
5.943577455718002112e-01 5.157274848757208474e+01
4.218380067615231654e-01 2.194848639271992852e+01
4.218244326305496394e-01 2.194697869977676419e+01
5.950290450317243796e-01 5.158941510922352336e+01
6.007331366779663506e-01 5.014896584437542515e+01
1.780619151042957867e-03 1.018207454387720645e-02
5.637456455004652423e-01 4.740497302245250921e+01
5.652698163054842295e-01 4.597316962958143449e+01
5.995537611214145635e-01 4.664271859437349121e+01
9.465909751251689545e-04 5.247931319445342524e-03
4.231146779303469052e-01 2.441626935295118983e+01
7.353614415445566266e-01 7.244941734526287291e+01
4.215914251539019664e-01 3.279518837408795662e+01
7.376678163778449537e-01 7.716453363652476583e+01
4.224010048803352180e-01 2.168897044758250559e+01
4.219023394343892619e-01 2.194814023328672192e+01
7.376626225406042181e-01 7.716574894858672451e+01
4.231230514735578874e-01 2.358939207573155272e+01
5.228412605842754912e-01 3.047765585756224027e+01
4.230431527431167127e-01 2.441418583123254393e+01
4.218276379052373071e-01 2.195169829771532477e+01
3.153849920635853378e-03 2.241552667010182631e-02
4.231045259687862825e-01 2.441241895769542225e+01
5.943435291388831088e-01 5.156628000187345151e+01
5.996364997320904333e-01 4.756125193377920368e+01
7.358622221963103671e-01 7.453650707174233503e+01
4.218522576173672212e-01 2.194677876471928357e+01
5.635250699032831045e-01 4.740418651930963279e+01
2.444432961345501757e-03 1.237139789918728638e-02
4.230029547508592502e-01 2.441216489887949592e+01
4.219619029200338822e-01 2.195505142790534592e+01
5.994969859513065158e-01 4.610952322591333541e+01
4.230155030389229909e-01 2.358429670999180416e+01
5.644785726715548790e-01 4.905187498987493200e+01
5.237711872313154382e-01 5.171552044167162876e+01
4.219482130854015911e-01 2.195591039621001528e+01
4.223157009429689968e-01 2.168265705477551819e+01
7.367018612678758460e-01 7.545050069243188773e+01
4.219153737239837998e-01 2.195776865730010741e+01
4.223125609908027767e-01 2.168234790124768097e+01
5.949831004906993570e-01 5.158195613752582176e+01
4.110528343735562196e-01 3.027928293156048767e+01
5.645107937106024210e-01 4.905163747918140871e+01
4.230797524443131730e-01 2.358043984889297917e+01
1.768449528854167986e-03 1.326397238574372750e-02
6.265078120657204819e-01 5.348605536533398208e+01
4.219615159630943357e-01 2.195692007497518716e+01
5.643502738675925112e-01 4.835777922920112815e+01
4.230258436498042784e-01 2.358334389978165291e+01
5.178185805687212095e-01 3.097786589731265394e+01
2.856766049640978994e-03 1.896433656315821281e-02
4.224485244127791361e-01 2.168376476996502333e+01
2.931673048829986587e-03 1.967136771236255299e-02
7.353071475691197456e-01 7.244783613236290876e+01
4.230787641497192886e-01 2.441548557122359853e+01
3.376847419135660736e-03 2.626573999714310048e-02
4.230624255173201509e-01 2.441773390577645841e+01
5.945019211349438226e-01 5.158425419403658907e+01
3.509457601098277604e-03 2.698992495595575747e-02
4.231476805324891899e-01 2.441784674985274251e+01
4.218882192260667852e-01 2.194770020483747430e+01
6.006592784016150377e-01 5.014891436808568415e+01
3.569990998016300127e-03 2.753863610303142195e-02
5.993896691866757998e-01 4.609982678248422872e+01
5.635443224341309953e-01 4.740009897854190513e+01
4.218617709732005450e-01 2.194976566511741112e+01
4.224271141568388677e-01 2.167966233300535350e+01
4.231379558595512735e-01 2.442094261665170052e+01
4.231015616989253769e-01 2.359061003523459021e+01
5.639465762776284530e-01 4.741386302363468985e+01
5.227826266468775795e-01 3.047551265552090172e+01
3.119364882489181461e-03 2.401244550208048167e-02
5.995161425737851602e-01 4.664173472449738256e+01
6.006583604191713111e-01 5.014983228637015600e+01
4.230952070630520367e-01 2.358812077282811970e+01
4.111281090019547890e-01 3.028187919548156515e+01
4.275646162620831969e-01 2.250605282861386058e+01
4.216200859750174890e-01 3.279155877220068760e+01
4.222960948325957808e-01 2.167662076182091369e+01
5.227885347864694721e-01 3.047253404342200156e+01
4.230160171889848497e-01 2.441236079799534764e+01
4.218133423321643316e-01 2.194559512792409350e+01
3.143746520701940113e-03 2.423051417088117887e-02
7.353472882082798812e-01 7.244776341232886807e+01
5.992909257590407490e-01 4.500924964362172886e+01
5.994261877416829920e-01 4.611279131903916095e+01
2.664540812248440346e-03 1.900210525889178825e-02
4.110940110742107856e-01 3.028557224405892612e+01
4.219259515086844492e-01 2.195815933506037254e+01
5.313250233857893523e-01 2.874411458409895204e+01
3.138531054276503824e-03 1.910246329566689383e-02
5.950234896501923609e-01 5.158761998418015082e+01
4.230630056761405244e-01 2.358288006453949492e+01
5.996766927356571575e-01 4.832968017875020905e+01
1.450751572990187106e-03 7.484276086074714840e-03
5.657688372846652047e-01 4.538574725777812091e+01
4.224204679550791486e-01 2.168796178144816622e+01
2.976913213939281957e-03 1.901944196458771330e-02
4.232800998138591675e-01 3.278517261039621644e+01
5.227804449697900369e-01 3.047819422216593921e+01
4.218415209542823452e-01 2.195521421709986498e+01
5.950146616210442163e-01 5.158270161222867500e+01
4.218475004104008108e-01 2.195206001571045817e+01
5.992548019501497958e-01 4.500970010806736354e+01
4.218869093464263087e-01 2.195679067251126071e+01
3.493323928977664326e-03 2.684349082142034604e-02
3.202217630726588837e-03 2.491308649496204453e-02
4.218285058499483542e-01 2.195162706117162088e+01
4.110298398931905295e-01 3.027973429152143581e+01
4.218914910601633261e-01 2.194905658145319194e+01
4.230743735605799749e-01 2.441478725812009998e+01
5.949835323314561775e-01 5.158108312444903731e+01
4.230433426163213717e-01 2.358131384762941707e+01
4.230531250072028793e-01 2.441256320235470412e+01
4.218951567654282142e-01 2.195114948874061156e+01
5.992362207988731759e-01 4.500839559412452218e+01
1.221165172257945289e-03 9.546893672336409509e-03
4.218931577028817159e-01 2.195753574881587156e+01
3.136839089348156251e-03 2.040787291900869604e-02
7.366916316595981673e-01 7.494972529141057294e+01
4.223973754853507234e-01 2.168644664604767058e+01
4.231443376110620158e-01 2.441595781591763625e+01
5.601515722576531076e-01 4.582572346524875684e+01
6.049469213489652164e-01 5.321091137152200190e+01
3.384907095336562796e-03 2.625397786357552832e-02
3.263096046190845038e-03 2.131089534452712542e-02
4.231314235461824946e-01 2.358831095850246129e+01
5.180149320695892623e-01 3.097985982351235634e+01
4.219541624842037542e-01 2.195590130518405658e+01
7.357420569165743496e-01 7.301767304578447693e+01
4.231442508848716755e-01 2.441614272008109765e+01
5.946010772883806306e-01 5.156934650830987721e+01
5.655579887974241382e-01 4.512590489281910777e+01
4.230623368567068554e-01 2.441724452371227017e+01
4.218626562744410835e-01 2.194968178908220580e+01
6.006119318437865839e-01 4.952120307541827060e+01
5.314714285750939959e-01 2.874443126348717215e+01
4.230516130059021607e-01 2.358097759525708170e+01
4.218624361806025957e-01 2.194980228116298804e+01
3.095727974998512856e-03 2.348770956473344995e-02
4.231167144327691587e-01 2.359264843543610368e+01
4.231487200338598376e-01 2.359289703645379177e+01
1.285693670700648527e-03 1.048895660460402723e-02
5.178182156158955829e-01 3.097786035478316080e+01
6.005722748227376728e-01 4.952004271811540548e+01
5.945273443397827151e-01 5.157225261581731957e+01
5.945337520806845966e-01 5.158149836975815106e+01
4.231408850108057118e-01 2.441700539740634213e+01
1.654252974250395788e-03 9.119187764326852630e-03
5.949681218312310449e-01 5.158340437798028688e+01
5.178413660615579506e-01 3.098051450938862672e+01
5.994066629426665349e-01 4.610060708398918905e+01
7.352277628685676136e-01 7.182352017542177691e+01
5.995030865082673355e-01 4.663846874076602944e+01
4.234545028753433082e-01 3.278812964702626687e+01
1.741300624686878060e-03 1.302898193591772724e-02
4.224418684095756493e-01 2.168383709020872629e+01
5.305486941846853099e-01 2.630795485318287774e+01
4.223534209212972401e-01 2.168214068619545287e+01
4.231306162235717316e-01 2.358746106332853287e+01
7.359328254328305619e-01 7.454694234392752605e+01
4.224395535347548747e-01 2.168341592717308686e+01
2.491550048389161529e-03 1.254943493825066980e-02
6.268301060455993001e-01 5.348895344782761185e+01
6.051495850440469226e-01 5.321430844249482561e+01
4.111107256370242213e-01 3.027914652925369410e+01
4.218770110901047254e-01 2.194639982929686539e+01
5.635182264820870479e-01 4.740423101453723120e+01
5.304074824741276117e-01 2.630658794491694152e+01
3.303615273440266287e-03 1.611069682405741332e-02
4.231465309613196557e-01 2.441960387794119924e+01
7.414790888595241825e-01 7.743138291345474045e+01
5.653268461929296107e-01 4.512193715027717644e+01
4.218634160114999032e-01 2.195666841723243579e+01
2.944517762957263134e-03 2.110482415741898876e-02
4.222988071069915250e-01 2.167732876153786492e+01
5.946972523971683078e-01 5.157813679569051146e+01
3.192958094847119822e-03 1.931599373745029880e-02
5.995496114561539303e-01 4.832746889257418843e+01
1.647984757414200059e-03 1.196441087006405724e-02
4.219102974625430491e-01 2.195024860972421266e+01
5.228515835992998406e-01 3.047627104113439600e+01
4.218540352821111838e-01 2.195044019828617365e+01
1.649695935194599346e-03 1.167192401067040919e-02
4.219542101893081765e-01 2.195589833106885180e+01
4.231226477720471113e-01 2.358931845791846627e+01
3.116488609990726057e-03 2.341227483759666939e-02
7.352738174138352401e-01 7.244689301137839266e+01
1.547297890304708207e-03 1.028596918683888362e-02
1.100287791807650836e-03 7.446888817526087223e-03
5.228460375138661576e-01 3.047856945867226841e+01
3.053096575447834717e-03 1.855781016024593555e-02
5.949988780525250487e-01 5.158237975721624480e+01
4.224019210506307909e-01 2.168827489255829732e+01
4.219152762421112257e-01 2.195784141923843436e+01
4.218507481433815820e-01 2.194680960920641155e+01
4.218595881760187072e-01 2.194958623916193119e+01
4.217918589674083951e-01 2.194853419235994352e+01
5.605848643491078143e-01 4.584123338471988518e+01
5.227020617817281778e-01 3.046817523433287533e+01
4.231007826346551703e-01 2.358508105722319215e+01
6.006277126747772144e-01 5.015158430330154715e+01
4.111750224251350949e-01 3.028145824707303291e+01
7.365439552981117854e-01 7.493696549254730144e+01
4.218783891091605343e-01 2.195417930954147323e+01
6.005371022254807345e-01 5.014427768556038245e+01
4.222842771827317043e-01 2.167607435134232219e+01
5.947788161054807787e-01 5.157929039786563408e+01
4.230262452028326625e-01 2.358550338847078365e+01
1.057369959399728776e-03 6.921908426534173486e-03
4.230899471518428379e-01 2.358559759681963897e+01
5.995144248403113663e-01 4.664048198819159552e+01
4.218531747838468737e-01 2.195524985968165765e+01
4.636948585681285873e-01 3.306391936757631811e+01
5.651635213215929765e-01 4.592393710069563895e+01
2.570356858299724032e-03 1.327261478479613288e-02
4.218921042667848065e-01 2.195498283996141708e+01
3.574654065788889987e-03 2.744065256183603196e-02
3.138101624219800326e-03 2.032245409782262868e-02
5.641355103516043634e-01 4.835348541904374997e+01
5.228000331638859022e-01 3.046993406696526563e+01
4.223451953035987083e-01 2.167955327863001003e+01
5.997081131453013692e-01 4.832730236091049392e+01
4.218242969994607239e-01 2.195320579685915163e+01
7.353685937497624892e-01 7.182823580153797138e+01
5.228860926175675772e-01 3.047494991212045079e+01
3.195629367601107718e-03 1.933071722100976331e-02
3.153347257314483443e-03 2.433341705693692347e-02
5.647194343759295299e-01 4.905587022508939299e+01
5.997088097535619999e-01 4.832669865682589716e+01
5.996364535017973951e-01 4.756099681059583872e+01
5.995137748203801520e-01 4.833136502938214107e+01
5.949657613720484850e-01 5.158470696421102275e+01
4.112668356266946934e-01 3.028230990039014614e+01
5.997103412080924123e-01 4.832678251603886110e+01
7.352449002478904649e-01 7.182290935670664567e+01
8.175300489759513472e-04 4.326145855998220213e-03
5.996213521995928941e-01 4.832512548315321510e+01
4.219218108472151396e-01 2.195078473601881797e+01
4.219329796574390334e-01 3.279502068925751246e+01
